Route,Run,Sequence,Bus_Stop_Code
259,2,29,51018
259,2,30,57407
259,2,31,58725
259,2,32,52411
259,2,33,58527
259,2,34,56465
259,2,35,52285
259,2,36,73479
259,2,37,56935
259,2,38,72716
259,2,39,76221
259,2,40,72285
259,2,41,47978
259,2,42,72464
259,2,43,73903
259,2,44,73951
259,2,45,50163
259,2,46,54865
259,2,47,50665
26,1,1,75410
26,1,2,47684
26,1,3,47364
26,1,4,74380
26,1,5,77060
26,1,6,77789
26,1,7,75362
26,1,8,72935
26,1,9,74170
26,1,10,52781
26,1,11,73766
26,1,12,75227
26,1,13,76309
26,1,14,54250
26,1,15,75670
26,1,16,56780
26,1,17,58294
26,1,18,75380
26,1,19,74906
26,1,20,73044
26,1,21,56151
26,1,22,49190
26,1,23,48687
26,1,24,72432
26,1,25,73195
26,1,26,49762
26,1,27,51004
26,1,28,77565
26,1,29,52782
26,1,30,77866
26,1,31,76629
26,1,32,55244
26,1,33,71368
26,1,34,75793
26,2,1,54221
26,2,2,71234
26,2,3,71098
26,2,4,51475
26,2,5,56242
26,2,6,73152
26,2,7,47546
26,2,8,56735
26,2,9,53477
26,2,10,56901
26,2,11,51659
26,2,12,73256
26,2,13,75971
26,2,14,47716
26,2,15,75373
26,2,16,56259
26,2,17,55768
26,2,18,47170
26,2,19,51050
26,2,20,55774
26,2,21,76566
26,2,22,50890
26,2,23,58580
26,2,24,48630
26,2,25,48807
26,2,26,54672
26,2,27,52361
26,2,28,72069
26,2,29,71231
26,2,30,48586
26,2,31,47989
26,2,32,51609
26,2,33,77314
26,2,34,55986
26,2,35,71646
260,1,1,76196
260,1,2,58032
260,1,3,53890
260,1,4,49283
260,1,5,53913
260,1,6,48034
260,1,7,73608
260,1,8,53268
260,1,9,56593
260,1,10,76002
260,1,11,77670
260,1,12,50661
260,1,13,71277
260,1,14,74571
260,1,15,75393
260,1,16,47256
260,1,17,50414
260,1,18,58789
260,1,19,48145
260,1,20,57101
260,1,21,49849
260,1,22,59094
260,1,23,76663
260,1,24,52194
260,1,25,50272
260,1,26,51784
260,1,27,49394
260,1,28,54267
260,1,29,52417
260,1,30,48996
260,1,31,52048
260,1,32,74110
260,1,33,49318
260,1,34,55707
260,1,35,49714
260,1,36,49930
260,1,37,48596
260,1,38,52498
260,1,39,57938
260,1,40,57211
260,1,41,55207
260,1,42,77239
260,1,43,56679
260,1,44,76111
260,1,45,57558
260,1,46,56864
260,1,47,53558
260,1,48,48426
260,1,49,48327
260,1,50,53951
260,1,51,74196
260,1,52,55224
260,1,53,56137
260,1,54,56300
260,1,55,58741
260,1,56,50676
260,2,1,50676
260,2,2,54169
260,2,3,74079
260,2,4,48096
260,2,5,51179
260,2,6,56082
260,2,7,48662
260,2,8,57232
260,2,9,52866
260,2,10,58376
260,2,11,47542
260,2,12,53394
260,2,13,73432
260,2,14,58165
260,2,15,58571
260,2,16,47895
260,2,17,74803
260,2,18,72963
260,2,19,50958
260,2,20,77802
260,2,21,73636
260,2,22,58949
260,2,23,59219
260,2,24,71512
260,2,25,58567
260,2,26,55074
260,2,27,71067
260,2,28,73392
260,2,29,51898
260,2,30,50541
260,2,31,77775
260,2,32,76172
260,2,33,50825
260,2,34,73729
260,2,35,53545
260,2,36,56446
260,2,37,48958
260,2,38,50951
260,2,39,55355
260,2,40,91570
260,2,41,76168
260,2,42,71482
260,2,43,47081
260,2,44,59295
260,2,45,51467
260,2,46,58033
260,2,47,55954
260,2,48,58499
260,2,49,48395
260,2,50,77769
260,2,51,54760
260,2,52,48358
260,2,53,53916
261,1,1,76375
261,1,2,58792
261,1,3,47492
261,1,4,77250
261,1,5,77472
261,1,6,54861
261,1,7,71735
261,1,8,58232
261,1,9,58365
261,1,10,72302
261,1,11,52396
261,1,12,56001
261,1,13,53774
261,1,14,77295
261,1,15,77477
261,1,16,48655
261,1,17,75004
261,1,18,56363
261,1,19,72333
261,1,20,49410
261,1,21,52450
261,1,22,56636
261,1,23,56819
261,1,24,72684
261,1,25,57173
261,1,26,73065
261,1,27,58566
261,1,28,53688
261,1,29,58136
261,1,30,74490
261,1,31,48903
261,1,32,47348
261,1,33,71875
261,1,34,71953
261,1,35,49130
261,1,36,74433
261,1,37,76434
261,1,38,55698
261,1,39,74713
261,1,40,47541
261,1,41,53032
261,2,1,53032
261,2,2,71199
261,2,3,55421
261,2,4,56953
261,2,5,58720
261,2,6,76253
261,2,7,50036
261,2,8,49711
261,2,9,53734
261,2,10,57690
261,2,11,77424
261,2,12,50743
261,2,13,55154
261,2,14,58772
261,2,15,50022
261,2,16,71540
261,2,17,47453
261,2,18,77816
261,2,19,77392
261,2,20,51016
261,2,21,77485
261,2,22,56172
261,2,23,47525
261,2,24,50809
261,2,25,77414
261,2,26,71744
261,2,27,76220
261,2,28,51417
261,2,29,52077
261,2,30,74497
261,2,31,72956
261,2,32,72851
261,2,33,47285
261,2,34,77589
261,2,35,72330
261,2,36,76886
261,2,37,56237
261,2,38,58113
261,2,39,72187
261,2,40,72518
261,2,41,58368
261,2,42,58781
261,2,43,74304
261,2,44,57289
262,1,1,53269
262,1,2,75492
262,1,3,54010
262,1,4,74461
262,1,5,52852
262,1,6,73048
262,1,7,77774
262,1,8,77626
262,1,9,73807
262,1,10,49437
262,1,11,53460
262,1,12,55229
262,1,13,52657
262,1,14,73022
262,1,15,77051
262,1,16,59461
262,1,17,77154
262,1,18,71369
262,1,19,75146
262,1,20,58338
262,1,21,53925
262,1,22,74408
262,1,23,52153
262,1,24,56893
262,1,25,49754
262,1,26,47479
262,1,27,53047
262,1,28,57643
262,1,29,49478
262,1,30,56149
262,2,1,58592
262,2,2,74006
262,2,3,74320
262,2,4,72229
262,2,5,47862
262,2,6,52495
262,2,7,77263
262,2,8,53128
262,2,9,72849
262,2,10,71937
262,2,11,51407
262,2,12,57800
262,2,13,58312
262,2,14,56522
262,2,15,51395
262,2,16,58635
262,2,17,57359
262,2,18,55497
262,2,19,50248
262,2,20,54962
262,2,21,74778
262,2,22,74241
262,2,23,55840
262,2,24,56121
262,2,25,91561
262,2,26,71469
262,2,27,71031
262,2,28,48757
262,2,29,52837
262,2,30,51205
262,2,31,74457
262,2,32,55406
262,2,33,48428
263,1,1,51741
263,1,2,77357
263,1,3,76512
263,1,4,54177
263,1,5,56073
263,1,6,75274
263,1,7,74436
263,1,8,73211
263,1,9,57713
263,1,10,77907
263,1,11,51825
263,1,12,73415
263,1,13,47235
263,1,14,71799
263,1,15,54793
263,1,16,52892
263,1,17,76146
263,1,18,52611
263,1,19,56867
263,1,20,50807
263,1,21,76025
263,1,22,56924
263,1,23,47954
263,1,24,57103
263,1,25,77656
263,1,26,74597
263,1,27,59127
263,1,28,51890
263,1,29,55186
263,1,30,58300
263,1,31,50646
263,1,32,75858
263,1,33,48301
263,1,34,47337
263,1,35,48688
263,1,36,51596
263,1,37,57745
263,1,38,47730
263,1,39,55833
263,1,40,56852
263,1,41,76320
263,1,42,75546
263,1,43,73975
263,1,44,73908
263,1,45,76890
263,1,46,55649
263,1,47,57602
263,1,48,50316
263,1,49,52728
263,1,50,48012
263,2,1,48012
263,2,2,49464
263,2,3,55741
263,2,4,55104
263,2,5,59465
263,2,6,58249
263,2,7,52353
263,2,8,52968
263,2,9,48932
263,2,10,54405
263,2,11,75722
263,2,12,57151
263,2,13,76527
263,2,14,56926
263,2,15,51326
263,2,16,72315
263,2,17,55963
263,2,18,50674
263,2,19,48016
263,2,20,57771
263,2,21,71568
263,2,22,51689
263,2,23,77152
263,2,24,56077
263,2,25,52628
263,2,26,75665
263,2,27,57820
263,2,28,50877
263,2,29,56249
263,2,30,51866
263,2,31,50557
263,2,32,50012
263,2,33,74268
263,2,34,76633
263,2,35,76710
263,2,36,59262
263,2,37,47713
263,2,38,59335
263,2,39,54723
263,2,40,76955
263,2,41,71801
263,2,42,76163
263,2,43,49736
263,2,44,57962
263,2,45,73192
263,2,46,55805
263,2,47,51610
263,2,48,77111
263,2,49,54657
263,2,50,73551
263,2,51,51653
264,1,1,47964
264,1,2,52845
264,1,3,58324
264,1,4,72766
264,1,5,59443
264,1,6,56869
264,1,7,76446
264,1,8,55151
264,1,9,72719
264,1,10,49607
264,1,11,55842
264,1,12,55166
264,1,13,56147
264,1,14,51576
264,1,15,53584
264,1,16,72901
264,1,17,72476
264,1,18,51292
264,1,19,76773
264,1,20,59480
264,1,21,53079
264,1,22,75756
264,1,23,51337
264,1,24,52535
264,1,25,71056
264,1,26,51672
264,1,27,54796
264,1,28,51224
264,1,29,77113
264,1,30,56920
264,1,31,49221
264,1,32,75273
264,1,33,57397
264,1,34,48397
264,1,35,71019
264,1,36,47087
264,1,37,57640
264,1,38,48141
264,2,1,50618
264,2,2,75251
264,2,3,49834
264,2,4,74220
264,2,5,77274
264,2,6,72448
264,2,7,75550
264,2,8,72576
264,2,9,51088
264,2,10,77976
264,2,11,57944
264,2,12,77764
264,2,13,71480
264,2,14,58429
264,2,15,52358
264,2,16,53722
264,2,17,58102
264,2,18,50734
264,2,19,72790
264,2,20,50287
264,2,21,58220
264,2,22,57344
264,2,23,55256
264,2,24,52031
264,2,25,52942
264,2,26,55659
264,2,27,71716
264,2,28,76845
264,2,29,74699
264,2,30,71788
264,2,31,75108
264,2,32,73173
265,1,1,59009
265,1,2,49839
265,1,3,77563
265,1,4,59264
265,1,5,54324
265,1,6,53354
265,1,7,72331
265,1,8,48250
265,1,9,74483
265,1,10,53767
265,1,11,74595
265,1,12,56177
265,1,13,74598
265,1,14,54998
265,1,15,55629
265,1,16,58803
265,1,17,74559
265,1,18,54641
265,1,19,76756
265,1,20,74598
265,1,21,49229
265,1,22,57200
265,1,23,52775
265,1,24,47067
265,1,25,53574
265,1,26,59362
265,1,27,73657
265,1,28,53221
265,1,29,57005
265,1,30,71855
265,1,31,51338
265,1,32,47310
265,1,33,55492
265,1,34,75959
265,1,35,52858
265,1,36,72912
265,1,37,50472
265,1,38,55597
265,1,39,51336
265,1,40,52558
265,1,41,59343
265,1,42,54303
265,1,43,56367
265,1,44,75007
265,1,45,51993
265,1,46,91299
265,1,47,74121
265,1,48,74938
265,1,49,55991
265,1,50,76503
265,2,1,76503
265,2,2,59473
265,2,3,74842
265,2,4,54262
265,2,5,47729
265,2,6,56793
265,2,7,57554
265,2,8,77287
265,2,9,49865
265,2,10,76406
265,2,11,58880
265,2,12,52784
265,2,13,71186
265,2,14,54840
265,2,15,54275
265,2,16,49162
265,2,17,74624
265,2,18,56180
265,2,19,47831
265,2,20,76544
265,2,21,49847
265,2,22,50713
265,2,23,57810
265,2,24,50544
265,2,25,58585
265,2,26,74559
265,2,27,54641
265,2,28,76756
265,2,29,72024
265,2,30,76479
265,2,31,74578
265,2,32,49726
265,2,33,49247
265,2,34,55475
265,2,35,55951
265,2,36,48797
265,2,37,58460
265,2,38,49026
265,2,39,75040
265,2,40,48238
265,2,41,49980
266,1,1,55239
266,1,2,51781
266,1,3,50546
266,1,4,59491
266,1,5,57489
266,1,6,73677
266,1,7,47166
266,1,8,59417
266,1,9,75837
266,1,10,74711
266,1,11,76386
266,1,12,54708
266,1,13,50448
266,1,14,57260
266,1,15,56803
266,1,16,57006
266,1,17,48499
266,1,18,50930
266,1,19,58846
266,1,20,58933
266,1,21,72780
266,1,22,58789
266,1,23,48145
266,1,24,57101
266,1,25,48958
266,1,26,50951
266,1,27,76558
266,1,28,74709
266,1,29,58552
266,1,30,77259
266,1,31,52400
266,1,32,52439
266,1,33,52667
266,1,34,71409
266,1,35,48996
266,1,36,52048
266,1,37,74110
266,1,38,49318
266,1,39,55707
266,1,40,49714
266,1,41,49930
266,1,42,48596
266,1,43,52498
266,1,44,57938
266,1,45,57211
266,1,46,55207
266,1,47,77239
266,1,48,56679
266,1,49,76111
266,1,50,57558
266,1,51,56864
266,1,52,58924
266,1,53,71391
266,1,54,52117
266,1,55,53854
266,1,56,58750
266,1,57,50016
266,1,58,50483
266,1,59,53742
266,1,60,50854
266,1,61,71189
266,2,1,59053
266,2,2,59535
266,2,3,53458
266,2,4,75729
266,2,5,53349
266,2,6,75854
266,2,7,57415
266,2,8,75002
266,2,9,47542
266,2,10,53394
266,2,11,73432
266,2,12,58165
266,2,13,58571
266,2,14,47895
266,2,15,74803
266,2,16,72963
266,2,17,50958
266,2,18,77802
266,2,19,73636
266,2,20,58949
266,2,21,59219
266,2,22,71512
266,2,23,58567
266,2,24,55074
266,2,25,71067
266,2,26,76064
266,2,27,49887
266,2,28,76299
266,2,29,54549
266,2,30,51158
266,2,31,58086
266,2,32,58668
266,2,33,73772
266,2,34,55355
266,2,35,51376
266,2,36,55709
266,2,37,49022
266,2,38,73706
266,2,39,51105
266,2,40,51209
266,2,41,49719
266,2,42,56320
266,2,43,54664
266,2,44,56826
266,2,45,56160
266,2,46,76808
266,2,47,49117
266,2,48,49602
266,2,49,77334
266,2,50,52054
266,2,51,52488
266,2,52,56364
266,2,53,51283
266,2,54,73485
266,2,55,47658
266,2,56,49614
266,2,57,58364
266,2,58,75348
266,2,59,59601
266,2,60,57309
266,2,61,55239
267,1,1,71926
267,1,2,51781
267,1,3,50546
267,1,4,72255
267,1,5,71097
267,1,6,52258
267,1,7,71601
267,1,8,52755
267,1,9,51237
267,1,10,47958
267,1,11,50110
267,1,12,52780
267,1,13,71614
267,1,14,71907
267,1,15,53105
267,1,16,75281
267,1,17,76280
267,1,18,48622
267,1,19,75333
267,1,20,53616
267,1,21,73927
267,1,22,71163
267,1,23,59161
267,1,24,51533
267,1,25,50383
267,1,26,53673
267,1,27,74833
267,1,28,77464
267,1,29,75167
267,1,30,74260
267,1,31,55581
267,1,32,47941
267,1,33,75607
267,1,34,55787
267,1,35,48565
267,1,36,53978
267,1,37,54490
267,1,38,52938
267,1,39,75780
267,1,40,50039
267,1,41,58251
267,1,42,59084
267,1,43,73183
267,1,44,56477
267,1,45,50029
267,2,1,50011
267,2,2,51733
267,2,3,50373
267,2,4,49776
267,2,5,51461
267,2,6,77714
267,2,7,73041
267,2,8,54640
267,2,9,52046
267,2,10,74951
267,2,11,51112
267,2,12,52502
267,2,13,59310
267,2,14,58357
267,2,15,50386
267,2,16,76051
267,2,17,51208
267,2,18,48496
267,2,19,75398
267,2,20,52295
267,2,21,51912
267,2,22,52296
267,2,23,71006
267,2,24,75879
267,2,25,57279
267,2,26,56316
267,2,27,48077
267,2,28,73967
267,2,29,53884
267,2,30,76132
267,2,31,47481
267,2,32,50819
267,2,33,51846
267,2,34,55977
267,2,35,58644
267,2,36,72598
267,2,37,50706
267,2,38,58807
267,2,39,71280
267,2,40,48750
267,2,41,53342
267,2,42,71955
267,2,43,57263
267,2,44,71308
267,2,45,56304
267,2,46,75348
267,2,47,59601
267,2,48,57309
267,2,49,73304
268,1,1,58445
268,1,2,54544
268,1,3,57794
268,1,4,51254
268,1,5,72683
268,1,6,58796
268,1,7,48046
268,1,8,49569
268,1,9,75962
268,1,10,52541
268,1,11,77024
268,1,12,58859
268,1,13,74385
268,1,14,55471
268,1,15,50434
268,1,16,54877
268,1,17,57772
268,1,18,51673
268,1,19,53361
268,1,20,74768
268,2,1,74768
268,2,2,52393
268,2,3,47735
268,2,4,49543
268,2,5,51651
268,2,6,71650
268,2,7,71485
268,2,8,73905
268,2,9,58802
268,2,10,52964
268,2,11,56866
268,2,12,75822
268,2,13,71107
268,2,14,73885
268,2,15,55739
268,2,16,76021
268,2,17,75820
268,2,18,74446
268,2,19,91544
269,1,1,77784
269,1,2,72416
269,1,3,73438
269,1,4,51495
269,1,5,50028
269,1,6,74901
269,1,7,55230
269,1,8,72667
269,1,9,77708
269,1,10,74151
269,1,11,75331
269,1,12,47024
269,1,13,56353
269,1,14,51697
269,1,15,55483
269,1,16,58495
269,1,17,55328
269,1,18,73792
269,1,19,50993
269,1,20,56512
269,1,21,53104
269,1,22,73149
269,1,23,51355
269,1,24,55866
269,1,25,58550
269,1,26,74703
269,1,27,53613
269,1,28,53771
269,1,29,59303
269,1,30,50964
269,1,31,59355
269,1,32,53219
269,1,33,74520
269,1,34,72279
269,1,35,54891
269,1,36,76533
269,1,37,73362
269,1,38,57219
269,1,39,55099
269,1,40,56385
269,1,41,72086
269,1,42,72217
269,1,43,55298
269,1,44,50876
269,2,1,58566
269,2,2,50174
269,2,3,74714
269,2,4,58976
269,2,5,52090
269,2,6,72634
269,2,7,71782
269,2,8,53583
269,2,9,57490
269,2,10,58955
269,2,11,77406
269,2,12,75887
269,2,13,48642
269,2,14,50352
269,2,15,57684
269,2,16,53912
269,2,17,56639
269,2,18,47626
269,2,19,53804
269,2,20,48721
269,2,21,72039
269,2,22,72824
269,2,23,56567
269,2,24,56613
269,2,25,56996
269,2,26,53713
269,2,27,52670
269,2,28,77193
269,2,29,76817
269,2,30,72034
269,2,31,47055
269,2,32,72847
269,2,33,76709
269,2,34,48523
269,2,35,47793
269,2,36,50191
269,2,37,49751
269,2,38,47423
269,2,39,53381
269,2,40,50943
269,2,41,76433
269,2,42,74554
269,2,43,56486
269,2,44,51812
269,2,45,51739
269,2,46,52254
269,2,47,49338
27,1,1,91324
27,1,2,72598
27,1,3,50706
27,1,4,58807
27,1,5,71280
27,1,6,48750
27,1,7,53342
27,1,8,71955
27,1,9,57263
27,1,10,71308
27,1,11,56304
27,1,12,75348
27,1,13,59601
27,1,14,57309
27,1,15,47394
27,1,16,48196
27,1,17,50912
27,1,18,76043
27,1,19,74217
27,1,20,55663
27,1,21,71025
27,1,22,53802
27,1,23,74209
27,1,24,52562
27,1,25,51239
27,1,26,48259
27,1,27,59460
27,1,28,76266
27,1,29,59354
27,1,30,57834
27,1,31,57053
27,1,32,48563
27,1,33,54973
27,1,34,50739
27,1,35,51171
27,1,36,47781
27,1,37,71584
27,1,38,73072
27,1,39,51885
27,1,40,58052
27,1,41,51568
27,1,42,72605
27,1,43,55630
27,1,44,56947
27,1,45,76306
27,1,46,72497
27,1,47,50915
27,1,48,71137
27,1,49,74888
27,1,50,55641
27,1,51,74187
27,2,1,74187
27,2,2,73279
27,2,3,76514
27,2,4,73862
27,2,5,47843
27,2,6,73720
27,2,7,47343
27,2,8,77229
27,2,9,71970
27,2,10,53513
27,2,11,50171
27,2,12,51353
27,2,13,52846
27,2,14,48989
27,2,15,75446
27,2,16,55097
27,2,17,77307
27,2,18,58281
27,2,19,72773
27,2,20,49046
27,2,21,75205
27,2,22,71343
27,2,23,71239
27,2,24,47231
27,2,25,76600
27,2,26,53111
27,2,27,74521
27,2,28,47980
27,2,29,76802
27,2,30,56875
27,2,31,54537
27,2,32,75228
27,2,33,50258
27,2,34,56922
27,2,35,50403
27,2,36,75843
27,2,37,73047
27,2,38,50690
27,2,39,71926
27,2,40,51781
27,2,41,50546
27,2,42,72255
27,2,43,71097
27,2,44,52258
27,2,45,71601
27,2,46,52755
27,2,47,51237
27,2,48,47958
27,2,49,50110
270,1,1,53259
270,1,2,52534
270,1,3,47470
270,1,4,58299
270,1,5,72102
270,1,6,58584
270,1,7,49104
270,1,8,53956
270,1,9,58424
270,1,10,59103
270,1,11,53024
270,1,12,47046
270,1,13,54311
270,1,14,51459
270,1,15,72585
270,1,16,48144
270,1,17,53626
270,1,18,52099
270,1,19,76142
270,1,20,54720
270,1,21,72515
270,1,22,58869
270,1,23,57458
270,1,24,55880
270,1,25,56103
270,1,26,74220
270,1,27,77274
270,1,28,72448
270,1,29,75550
270,1,30,72576
270,1,31,51088
270,1,32,77976
270,1,33,57944
270,1,34,77764
270,1,35,71480
270,1,36,59480
270,2,1,53079
270,2,2,75756
270,2,3,51337
270,2,4,52535
270,2,5,71056
270,2,6,51672
270,2,7,54796
270,2,8,51224
270,2,9,77113
270,2,10,56920
270,2,11,49221
270,2,12,75273
270,2,13,57397
270,2,14,48397
270,2,15,59185
270,2,16,56770
270,2,17,71232
270,2,18,53671
270,2,19,57665
270,2,20,59462
270,2,21,47613
270,2,22,75781
270,2,23,50233
270,2,24,54041
270,2,25,58447
270,2,26,73079
270,2,27,50597
270,2,28,57027
270,2,29,54125
270,2,30,49752
270,2,31,73136
270,2,32,71029
270,2,33,52532
270,2,34,48599
270,2,35,48238
270,2,36,49980
271,1,1,74323
271,1,2,74871
271,1,3,53153
271,1,5,57979
271,1,6,57816
271,1,7,73192
271,1,9,55805
271,1,10,51610
271,1,11,77111
271,1,12,54657
271,1,13,73551
271,1,14,76300
271,1,15,48458
271,1,16,58305
271,1,17,48037
271,1,18,77150
271,1,19,58793
271,1,20,47416
271,1,21,77208
271,1,22,50940
271,1,23,47269
271,1,24,52521
271,1,25,71167
271,1,26,74266
271,1,27,58302
271,1,28,58537
271,1,29,74231
271,1,30,71579
271,1,31,77645
271,2,1,58266
271,2,2,73861
271,2,3,48584
271,2,4,57243
271,2,5,47232
271,2,6,51976
271,2,7,56835
271,2,8,56725
271,2,9,57951
271,2,10,73316
271,2,11,48375
271,2,12,77471
271,2,13,55003
271,2,14,47936
271,2,15,57538
271,2,16,49908
271,2,17,58713
271,2,18,55738
271,2,19,56476
271,2,20,76512
271,2,21,54177
271,2,22,56073
271,2,23,75274
271,2,24,74436
271,2,25,54660
271,2,26,54737
271,2,27,55343
271,2,28,75384
271,2,29,74323
272,1,1,52304
272,1,2,74390
272,1,3,59121
272,1,4,57358
272,1,5,47693
272,1,6,48404
272,1,7,77853
272,1,8,50178
272,1,9,57451
272,1,10,77869
272,1,11,52454
272,1,12,58054
272,1,14,49602
272,1,15,77334
272,1,16,52054
272,1,17,76002
272,1,18,77670
272,1,19,50661
272,1,20,72267
272,1,21,76957
272,1,22,50776
272,1,23,52243
272,1,24,47083
272,1,25,73366
272,1,26,58304
272,1,27,55517
272,1,28,55016
272,1,29,58676
272,1,30,49951
272,1,31,73934
272,2,1,52350
272,2,2,55169
272,2,3,71737
272,2,4,52445
272,2,5,53696
272,2,6,59079
272,2,7,58991
272,2,8,77786
272,2,9,59326
272,2,10,53503
272,2,11,54966
272,2,12,47081
272,2,13,59295
272,2,14,51467
272,2,15,58033
272,2,16,74711
272,2,17,76386
272,2,19,76014
272,2,20,52590
272,2,21,48505
272,2,22,54985
272,2,23,57649
272,2,24,72505
272,2,25,56975
272,2,26,52299
272,2,27,58562
272,2,28,74718
272,2,29,52304
273,1,2,48893
273,1,3,58792
273,1,4,47492
273,1,5,77250
273,1,6,55009
273,1,7,77480
273,1,8,56777
273,1,9,49636
273,1,10,57280
273,1,11,59493
273,1,12,52396
273,1,13,56001
273,1,16,54341
273,1,17,75004
273,1,18,73107
273,1,19,75883
273,1,20,73460
273,1,21,73755
273,1,22,58243
273,1,23,74058
273,1,24,73693
273,1,25,48682
273,1,26,49099
273,1,27,55419
273,1,28,51216
273,1,29,77386
273,1,30,74889
273,1,31,74131
273,1,32,73769
273,1,33,72958
273,1,34,49430
273,1,35,76088
273,1,36,50099
273,1,37,51996
273,1,38,75033
273,1,39,75435
273,1,40,75982
273,1,41,59174
273,1,42,71856
273,1,43,55014
273,1,44,76706
273,1,45,75017
273,1,46,53526
273,1,47,73305
273,1,48,47897
273,1,49,56274
273,1,50,53608
273,1,51,53262
273,1,52,77069
273,1,53,55965
273,1,54,54778
273,1,55,51900
273,2,1,51900
273,2,2,55011
273,2,3,72397
273,2,4,47377
273,2,5,53454
273,2,6,74218
273,2,7,72803
273,2,8,57385
273,2,9,51312
273,2,10,53786
273,2,11,71659
273,2,12,73339
273,2,13,59136
273,2,14,49958
273,2,15,52313
273,2,16,72941
273,2,17,58484
273,2,18,49874
273,2,19,76925
273,2,20,55765
273,2,21,56474
273,2,22,71222
273,2,23,52604
273,2,24,74064
273,2,25,50841
273,2,26,53443
273,2,27,50926
273,2,28,51023
273,2,29,73960
273,2,30,73811
273,2,31,72584
273,2,32,73987
273,2,33,58502
273,2,34,50078
273,2,35,59216
273,2,36,59279
273,2,37,76220
273,2,38,51417
273,2,39,75944
273,2,43,47285
273,2,44,77589
273,2,45,51357
273,2,46,75812
273,2,47,75519
273,2,48,77528
273,2,49,51844
273,2,50,72518
273,2,51,58368
273,2,52,58781
273,2,53,74304
273,2,54,51090
274,1,1,57666
274,1,3,75455
274,1,4,76118
274,1,5,75595
274,1,6,47293
274,1,7,71604
274,1,8,74029
274,1,9,77488
274,1,10,52034
274,1,11,50568
274,1,12,58468
274,1,13,75507
274,1,14,54106
274,1,15,48789
274,1,16,50610
274,1,17,49479
274,1,18,73580
274,1,19,47843
274,1,20,71814
274,1,21,51242
274,1,22,73629
274,1,23,77973
274,1,24,73103
274,1,25,49306
274,1,26,55886
274,1,27,73092
274,1,28,77482
274,1,29,55417
274,1,30,75948
274,1,31,75086
274,1,32,49244
274,1,33,47771
274,1,34,59130
274,1,35,75334
274,1,36,57258
274,1,37,76148
274,1,38,58150
274,1,39,71003
274,1,40,57890
274,1,41,72042
274,2,1,49561
274,2,2,73080
274,2,3,71355
274,2,4,47615
274,2,5,53720
274,2,6,76160
274,2,7,54941
274,2,8,59187
274,2,9,58110
274,2,10,73188
274,2,11,57964
274,2,12,54270
274,2,13,49281
274,2,14,53488
274,2,15,57903
274,2,16,56225
274,2,17,54706
274,2,18,54394
274,2,19,75875
274,2,20,74369
274,2,21,71115
274,2,22,71313
274,2,23,75500
274,2,24,73332
274,2,25,50188
274,2,26,75239
274,2,27,75005
274,2,28,71455
274,2,29,71034
274,2,30,51409
274,2,31,49635
274,2,32,54517
274,2,33,52037
274,2,34,75289
274,2,35,57251
274,2,36,58256
274,2,37,71958
274,2,38,59293
275,1,1,52515
275,1,2,59170
275,1,3,72413
275,1,4,91574
275,1,5,76402
275,1,6,76046
275,1,7,52718
275,1,8,53385
275,1,9,74200
275,1,10,47827
275,1,11,75413
275,1,12,48940
275,1,13,74968
275,1,14,71820
275,1,15,76263
275,1,16,56979
275,1,17,55422
275,1,18,51903
275,1,19,55496
275,1,20,54869
275,1,21,56906
275,1,22,57509
275,1,23,58589
275,1,24,56357
275,1,25,51647
275,1,26,48764
275,1,27,56740
275,1,28,59581
275,1,29,57215
275,1,30,74662
275,1,31,72047
275,1,32,73187
275,1,33,53863
275,1,34,49350
275,1,35,49511
275,1,36,51603
275,1,37,76909
275,1,38,52887
275,1,39,76442
275,1,40,76303
275,1,41,59321
275,1,42,75001
275,1,43,72065
275,1,44,47350
275,2,1,47350
275,2,2,59002
275,2,3,48391
275,2,4,58438
275,2,5,49041
275,2,6,75689
275,2,7,53301
275,2,8,77057
275,2,9,73015
275,2,10,72996
275,2,11,58634
275,2,12,53918
275,2,13,49453
275,2,14,75120
275,2,15,55695
275,2,16,56227
275,2,17,71869
275,2,18,72213
275,2,19,49065
275,2,20,76058
275,2,21,56457
275,2,22,47168
275,2,23,48959
275,2,24,71582
275,2,25,72864
275,2,26,74230
275,2,27,72617
275,2,28,57742
275,2,29,55619
275,2,30,53423
275,2,31,48203
275,2,32,74673
275,2,33,51064
275,2,34,72522
275,2,35,74363
275,2,36,58083
275,2,37,76988
275,2,38,47893
275,2,39,74698
275,2,40,48560
276,1,1,50839
276,1,2,75860
276,1,3,74582
276,1,4,71369
